"route_id","lon","lat","split","wc2.1_10m_bio_2","wc2.1_10m_bio_3","wc2.1_10m_bio_5","wc2.1_10m_bio_8","wc2.1_10m_bio_9","wc2.1_10m_bio_13","wc2.1_10m_bio_15","wc2.1_10m_bio_18","y"
"6343080",-121.7938709,44.4919169,"training",13.6384372711182,43.406867980957,25.4685001373291,-0.498625010251999,14.2005834579468,211,66.4116821289062,97,0
"6343081",-122.5366725,42.1116865,"training",15.1560831069946,47.146183013916,28.8934993743896,2.50745844841003,17.3788757324219,120,63.1205635070801,52,0
"6343082",-121.01745,42.38999,"training",16.4196662902832,45.3212623596191,28.6152496337891,-0.569374978542328,16.023458480835,54,39.7323875427246,56,0
"6343083",-123.6071629,45.3325047,"evaluation_excluded",10.2103328704834,46.774169921875,22.1019992828369,4.55320835113525,14.1125831604004,419,68.5606536865234,163,0
"6343084",-122.7018488,45.2946161,"training",11.2509994506836,42.8944511413574,27.2572498321533,5.4363751411438,18.4525833129883,180,62.2893829345703,86,0
"6343085",-121.3798835,45.2220066,"training",11.6103754043579,40.1965599060059,24.7807502746582,0.741458356380463,15.1655416488647,175,63.745059967041,86,0
"6343086",-117.4514159,45.9459607,"testing",14.9576253890991,42.0131454467773,29.36549949646,-0.191208317875862,16.9752082824707,53,26.3850154876709,86,0
"6343088",-121.0586193,44.6282948,"training",15.9497709274292,45.5864028930664,30.2642498016357,1.47837507724762,17.3877506256104,61,45.968807220459,59,0
"6343089",-120.1210669,44.4616613,"evaluation_excluded",14.4321041107178,42.7029571533203,24.9799995422363,-2.34295845031738,13.1832494735718,66,37.4718284606934,67,0
"6343090",-119.9279329,44.5221367,"evaluation_excluded",15.3111248016357,44.0766487121582,27.5599994659424,-0.74316668510437,15.2467079162598,55,34.0106506347656,73,0
"6343092",-117.1876246,44.7983921,"testing",15.5617294311523,39.7456893920898,31.2297496795654,-1.19495832920074,18.7965412139893,57,38.4915733337402,68,0
"6343094",-124.0250629,42.7851549,"training",11.7208957672119,51.340446472168,24.763500213623,6.68416690826416,15.4976253509521,335,75.0741958618164,92,0
"6343095",-123.0636979,42.2219917,"training",15.2780628204346,49.0333709716797,30.5517501831055,4.73766660690308,18.7586669921875,151,71.0277633666992,54,0
"6343096",-122.4215469,42.4934857,"training",14.4508123397827,46.5475807189941,27.2189998626709,1.62108325958252,16.0372505187988,151,64.5551452636719,61,0
"6346259",-120.7495196,42.3450345,"training",13.892541885376,43.1234474182129,24.6047496795654,-1.38637495040894,13.8571252822876,63,40.0862083435059,56,0
"6343098",-123.4029079,45.0082537,"evaluation_excluded",11.757604598999,45.3602523803711,26.7077503204346,5.23091697692871,17.0474586486816,274,73.8100433349609,87,0
"6343099",-122.9589506,44.9709099,"training",11.775541305542,43.8886413574219,27.5725002288818,5.27299976348877,18.1088752746582,185,64.9881362915039,80,0
"6343100",-121.5215586,44.3919161,"training",14.4740419387817,44.8630142211914,26.7477493286133,0.144916608929634,15.0169992446899,127,65.0513610839844,66,0
"6344019",-119.4272309,44.8230607,"evaluation_excluded",15.661937713623,43.7209510803223,29.9617500305176,0.893458366394043,17.3025417327881,45,31.3917236328125,65,0
"6343101",-123.2383928,43.8371705,"training",12.0529584884644,45.1518898010254,27.4214992523193,5.510666847229,17.4060001373291,245,68.9585876464844,92,0
"6343102",-121.7738733,43.2756335,"training",16.3752918243408,45.6823387145996,26.7490005493164,-1.91216671466827,13.8438749313354,125,67.7679138183594,61,0
"6343103",-122.5754307,42.7381828,"training",14.7547292709351,47.2294921875,29.2800006866455,3.35641670227051,17.6496257781982,180,66.4763565063477,71,0
"6343104",-121.8315359,42.8675627,"training",16.9684791564941,45.272216796875,28.2217502593994,-1.75787496566772,14.9647922515869,98,64.9275817871094,52,0
"6343105",-120.1599889,42.0624827,"training",13.6769380569458,40.3884353637695,26.4925003051758,-0.967624962329865,15.8294172286987,50,35.4248199462891,50,0
"6346402",-119.5878481,42.5779778,"training",15.4849376678467,43.5673828125,28.8182506561279,8.75754165649414,16.7565002441406,33,27.0756511688232,46,0
"6343106",-117.1751241,42.5261832,"evaluation_excluded",16.5854167938232,42.326473236084,31.3977508544922,-0.16712498664856,18.6873760223389,33,29.8601951599121,40,0
"6343107",-120.12219,44.669185,"evaluation_excluded",14.7976245880127,42.9352226257324,29.6100006103516,1.36316657066345,17.8781242370605,45,31.3432216644287,62,0
"6343113",-80.4945401,41.6375228,"training",11.2143955230713,30.7553386688232,27.1992492675781,19.8278751373291,-2.24854183197021,111,20.2988948822021,318,0
"6343114",-80.3392441,41.0816642,"training",12.2327709197998,33.3645286560059,28.2469997406006,18.3529167175293,-2.13079166412354,109,20.8131732940674,307,0
"6343115",-80.3204561,41.7146604,"training",10.7338752746582,30.1234111785889,26.4489994049072,19.3950424194336,-2.47762489318848,113,18.5318584442139,330,0
"6343116",-79.9582379,41.8051937,"training",10.7462921142578,30.1726512908936,26.3607501983643,19.261417388916,-2.62541675567627,117,18.0047817230225,340,0
"6343117",-79.3470999,41.5335247,"training",11.5034580230713,31.8776779174805,26.7159996032715,19.0981254577637,-2.40845823287964,121,18.5522861480713,342,0
"6343118",-79.9481349,41.7528857,"training",10.7462921142578,30.1726512908936,26.3607501983643,19.261417388916,-2.62541675567627,117,18.0047817230225,340,0
"6343119",-79.0916519,41.2987587,"training",11.6409578323364,32.1860160827637,26.6434993743896,17.1059589385986,-3.47166657447815,121,16.1532897949219,335,0
"6343120",-79.0433273,41.6359508,"training",11.7199373245239,32.2747688293457,26.2977504730225,18.5701675415039,-2.89250016212463,125,16.9600887298584,343,0
"6343121",-79.2031479,41.3997727,"training",11.70787525177,32.1706771850586,26.7390003204346,17.064624786377,-2.50016665458679,123,17.2082920074463,341,0
"6343122",-78.0649572,41.1631773,"training",11.7641038894653,32.4330177307129,27.286750793457,17.6630420684814,-2.95079159736633,115,17.225772857666,310,0
"6343123",-78.08346,41.6976452,"training",12.1222915649414,32.627368927002,25.8697490692139,15.9651250839233,-3.82116675376892,126,21.1512775421143,322,1
"6343124",-78.3955159,41.6864267,"training",12.1080207824707,32.743408203125,25.925500869751,16.0012912750244,-3.72266674041748,126,18.7179298400879,332,1
"6343125",-78.8505629,41.5603287,"training",11.8835620880127,32.6473731994629,26.0384998321533,16.2436256408691,-3.16499996185303,126,17.0464553833008,342,0
"6343126",-78.7387779,41.4207597,"training",11.9636249542236,32.9755859375,26.2810001373291,16.5324993133545,-3.89304184913635,124,17.6897315979004,337,0
"6343127",-78.6077306,41.6212967,"training",11.9796876907349,32.7609252929688,25.902250289917,16.0656242370605,-3.44008326530457,125,17.5693607330322,337,0
"6343128",-78.1593319,41.7379447,"training",12.1222915649414,32.627368927002,25.8697490692139,15.9651250839233,-3.82116675376892,126,21.1512775421143,322,1
"6343129",-77.2415709,41.2725507,"training",11.7113962173462,31.9268188476562,27.8850002288818,18.202751159668,-2.60179162025452,113,18.3035278320312,302,0
"6343130",-77.1203469,41.6588017,"training",11.2806453704834,31.0890064239502,25.7819995880127,16.3597087860107,-4.38012504577637,113,21.4755516052246,291,0
"6343131",-77.9672237,41.553018,"training",11.8111877441406,32.2646141052246,26.0287494659424,16.3058338165283,-4.31533336639404,122,19.8501110076904,319,0
"6343132",-77.4017208,41.8772966,"training",11.9869375228882,32.4085159301758,26.2647495269775,16.4000415802002,-4.33562469482422,111,23.1940231323242,288,0
"6343133",-77.2939995,41.0712247,"training",11.381875038147,31.5280857086182,27.1229991912842,17.6367492675781,-2.99687504768372,117,17.2007274627686,312,0
"6343134",-77.9110382,41.6430967,"training",11.8111877441406,32.2646141052246,26.0287494659424,16.3058338165283,-4.31533336639404,122,19.8501110076904,319,1
"6343135",-76.6638159,41.3121387,"training",11.2540836334229,30.8639678955078,27.1354999542236,17.6516666412354,-3.18704175949097,114,17.9397926330566,301,0
"6343137",-76.903319,41.8749574,"training",11.737250328064,31.8020172119141,26.3432502746582,16.5892086029053,-4.31554174423218,104,20.1182613372803,271,0
"6343138",-76.0235889,41.7460317,"training",11.2977914810181,30.8024291992188,26.8177490234375,17.1497917175293,-2.84500002861023,102,16.2664184570312,282,0
"6343139",-76.0658601,41.9588688,"training",10.8784790039062,29.969913482666,26.1660003662109,16.7604579925537,-3.34074997901917,103,15.1543788909912,285,0
"6343140",-76.9073399,41.4410897,"training",11.2243747711182,30.9277458190918,26.7747497558594,17.3074169158936,-3.38920831680298,112,18.6019039154053,292,0
"6343141",-76.4559998,41.2289,"training",11.1549997329712,30.7902507781982,26.7042503356934,17.2549591064453,-2.54716658592224,115,17.9722938537598,306,0
"6343142",-76.4792479,41.1152527,"training",11.5912914276123,31.5550956726074,28.1487503051758,18.4979591369629,-1.40895843505859,113,18.382719039917,304,0
"6343143",-75.3893569,41.1159967,"training",11.3718748092651,31.5646495819092,25.8692493438721,16.180082321167,-3.32016658782959,123,12.1437387466431,330,0
"6343144",-75.2677314,41.549667,"training",11.8749170303345,31.9856624603271,26.3899993896484,16.5397911071777,-3.46475005149841,107,12.6438684463501,298,0
"6343145",-75.2513179,41.3403297,"training",11.6134586334229,31.7429027557373,26.2345008850098,16.4951248168945,-3.29479146003723,109,12.403263092041,300,0
"6343146",-75.231938,41.2581129,"training",11.5039167404175,31.7954635620117,25.9392490386963,16.2022075653076,-3.38350009918213,115,11.5181360244751,314,0
"6343147",-75.6172024,41.9413666,"training",11.2523536682129,30.7135066986084,25.7315006256104,16.1439170837402,-4.02808332443237,108,13.7482566833496,305,1
"6343148",-75.4205569,41.7952107,"training",11.3667287826538,30.8905792236328,25.2292499542236,15.5888338088989,-4.56929159164429,112,13.3942537307739,316,0
"6343149",-80.3072164,40.6944365,"training",12.1157503128052,33.3824691772461,28.5335006713867,18.8773746490479,-1.50887501239777,105,18.7743606567383,296,0
"6343150",-80.3456272,40.1607284,"training",12.0198535919189,33.9762229919434,28.0552501678467,18.7794589996338,-1.03712499141693,109,18.1431446075439,302,0
"6343151",-80.3260179,40.0771657,"training",12.2102708816528,34.336612701416,28.3127498626709,18.9197082519531,-0.936083257198334,106,18.1733283996582,299,0
"6343152",-79.2376019,40.6243617,"training",12.242917060852,33.9946441650391,28.0160007476807,18.3463745117188,-1.74304175376892,116,16.6895122528076,329,0
"6343153",-79.5569899,40.8479343,"training",12.2197704315186,33.413143157959,27.9262504577637,18.097957611084,-2.32362508773804,114,18.0983276367188,325,0
"6343154",-79.4811859,40.4897627,"training",12.5045833587646,34.5927391052246,28.4965000152588,18.6778335571289,-1.29570829868317,112,17.3786659240723,316,0
"6343155",-79.7089598,40.9651065,"training",12.2186460494995,33.4856033325195,27.8390007019043,18.0363330841064,-2.36870837211609,113,18.4024963378906,321,0
"6343156",-79.2349941,40.6673234,"training",12.2857084274292,33.7751426696777,27.9370002746582,18.1670837402344,-2.13245820999146,114,16.2641410827637,330,0
"6343157",-79.3662002,40.8006168,"training",12.3729372024536,33.7982215881348,28.1229991912842,18.2567081451416,-2.09866690635681,110,17.1413021087646,319,0
"6343158",-78.9943469,40.4757717,"training",11.225625038147,32.0986633300781,26.8145008087158,17.6389579772949,-2.35879182815552,117,14.6665258407593,324,0
"6343159",-78.5766909,40.6677047,"training",11.5232915878296,32.4403305053711,26.9172496795654,17.4687919616699,-2.70404171943665,109,15.4412508010864,307,0
"6343160",-78.329529,40.335141,"training",11.3618745803833,31.9330940246582,27.9265003204346,18.46875,-1.70095837116241,99,15.0653219223022,273,0
"6343161",-78.0608234,40.9149712,"training",11.1094169616699,31.4877147674561,26.3712501525879,17.175666809082,-3.19729161262512,114,15.8556776046753,305,0
"6343162",-78.203532,40.428119,"training",11.3618745803833,31.9330940246582,27.9265003204346,18.46875,-1.70095837116241,99,15.0653219223022,273,0
"6343163",-78.339499,40.4467888,"training",11.4360628128052,32.0728721618652,27.8899993896484,18.4164161682129,-1.7858749628067,99,15.276894569397,281,0
"6343164",-78.2178879,40.7309987,"training",11.0818128585815,31.5377464294434,26.5335006713867,17.3442497253418,-2.86083340644836,109,14.9461135864258,297,0
"6343165",-78.1386279,40.5712157,"training",11.5386877059937,32.2647666931152,28.1389999389648,18.5659580230713,-1.66533327102661,102,14.5224800109863,277,0
"6343166",-77.8241719,40.7666107,"training",10.9646663665771,30.957893371582,27.0874996185303,17.8852081298828,-2.57908320426941,112,14.8331470489502,298,0
"6343167",-77.6852029,40.3760787,"training",11.175874710083,31.6330432891846,28.0925006866455,18.7297077178955,-1.40758323669434,105,14.1167984008789,281,0
"6343168",-77.5415709,40.7019007,"training",11.3283338546753,31.5935287475586,27.6357498168945,18.1985416412354,-2.33800005912781,113,15.7198438644409,304,0
"6343169",-77.0638289,40.0572077,"training",11.6397914886475,32.4106292724609,29.3740005493164,19.8390827178955,-0.483875006437302,107,12.1655178070068,282,0
"6343170",-77.8942099,40.6956947,"training",11.2246046066284,31.4315624237061,27.5610008239746,18.2500419616699,-2.33429169654846,109,14.7746267318726,290,0
"6343171",-77.3969039,40.5680517,"training",11.7065420150757,32.2732086181641,28.8680000305176,19.16237449646,-1.32070827484131,109,15.3881397247314,295,0
"6343172",-76.7190419,40.2118951,"training",11.746187210083,32.2704086303711,30.0844993591309,20.3576240539551,-0.27079164981842,112,14.2621479034424,291,0
"6343173",-76.7674909,40.4840637,"training",11.2425622940063,31.64111328125,28.6625003814697,19.136625289917,-0.984666645526886,112,14.4076738357544,300,0
"6343174",-75.9610008,40.7874732,"training",11.4499588012695,31.8096370697021,27.7105007171631,18.0601253509521,-1.37687492370605,121,13.730339050293,333,0
"6343175",-75.4610252,40.168557,"evaluation_excluded",11.6534795761108,32.281551361084,29.5450000762939,19.8524589538574,-0.286999970674515,109,12.3159799575806,307,0
"6343176",-75.9991309,40.6899507,"training",11.4499588012695,31.8096370697021,27.7105007171631,18.0601253509521,-1.37687492370605,121,13.730339050293,333,0
"6343177",-75.3435909,40.8040057,"training",12.0981044769287,32.8589859008789,28.7252502441406,18.7874164581299,-1.74637496471405,117,13.304835319519,320,0
"6343178",-80.0595075,39.9302972,"training",12.5524578094482,35.2503089904785,28.6089992523193,19.0689163208008,-0.528374969959259,106,17.8797512054443,301,0
"6343179",-79.0688169,39.8744757,"training",11.0135831832886,31.7668972015381,25.9992504119873,17.1054172515869,-2.74795818328857,105,13.371072769165,301,0
"6343180",-78.9557489,39.7803177,"training",10.9251871109009,31.8841609954834,26.1259994506836,17.2490825653076,-2.24850010871887,102,13.575442314148,287,0
"6343181",-80.0351733,41.0707632,"training",12.2658338546753,33.2987213134766,27.8262500762939,20.005542755127,-2.5722918510437,114,19.4166812896729,319,0
"6343182",-79.1534323,41.9931298,"training",11.3992710113525,31.4460468292236,26.1909999847412,18.5623741149902,-3.27983331680298,125,16.7659187316895,343,1
"6343183",-77.2775949,41.4517767,"training",11.3074579238892,31.2710590362549,26.3964996337891,16.9953327178955,-3.63820838928223,115,20.343994140625,301,0
"6343184",-77.0343089,41.2137917,"training",11.6207704544067,31.5869808197021,28.1434993743896,18.488790512085,-2.47020816802979,112,17.6143550872803,300,0
"6343185",-76.9628251,41.546735,"training",11.3447504043579,31.1692504882812,26.0512504577637,16.5470008850098,-4.19412469863892,111,19.7035598754883,286,0
"6343186",-80.1512697,40.9179173,"training",12.1560621261597,33.3166046142578,27.9302501678467,18.121166229248,-2.22387504577637,110,18.6702060699463,310,0
"6343187",-79.5781489,40.3748197,"training",12.4623746871948,34.4559555053711,28.4685001373291,18.6909160614014,-1.32066667079926,109,17.8668842315674,310,0
"6343188",-79.2656249,40.1983067,"training",11.8755626678467,33.6361045837402,27.543249130249,18.0955410003662,-1.64404165744781,113,14.9875831604004,322,0
"6343189",-77.3695842,40.3267106,"training",11.3311462402344,31.8588180541992,28.7017498016357,19.2884159088135,-0.90479165315628,106,13.0898952484131,284,0
"6343190",-77.668064,40.238028,"training",11.0994997024536,31.6035976409912,28.0652503967285,18.7906246185303,-1.23916661739349,103,13.3404293060303,278,0
"6343191",-76.9345269,40.5023917,"training",11.6492290496826,32.1528778076172,29.1149997711182,19.4357089996338,-1.09212493896484,109,14.2463417053223,295,0
"6343192",-76.464419,40.1439152,"evaluation_excluded",11.2601251602173,31.4135971069336,29.7357501983643,20.3917083740234,0.879749894142151,114,16.2507305145264,308,0
"6343193",-76.4627658,40.2721512,"training",11.1768751144409,31.3442096710205,29.0690002441406,19.6802082061768,0.30712503194809,114,15.8343849182129,313,0
"6343194",-76.283221,40.18613,"training",10.96875,30.9895458221436,28.8792495727539,19.6496257781982,0.309708327054977,112,14.6542072296143,314,0
"6343195",-76.3233736,40.2953187,"training",10.96875,30.9895458221436,28.8792495727539,19.6496257781982,0.309708327054977,112,14.6542072296143,314,0
"6343196",-75.2922457,40.4295725,"training",11.5739793777466,32.2350044250488,28.9745006561279,19.2900829315186,-0.749666750431061,115,12.2876787185669,319,0
"6343197",-75.6611919,40.2282327,"training",11.6160831451416,32.207405090332,29.5627498626709,19.9325408935547,0.702750086784363,111,12.0298404693604,311,0
"6343198",-79.4174638,39.9853173,"training",11.6095628738403,33.459846496582,26.6797504425049,17.5032920837402,-1.85779166221619,118,14.5474720001221,328,0
"6343199",-78.1771689,39.8666007,"training",11.2892913818359,32.1969337463379,27.9292507171631,18.7040004730225,-1.15508329868317,97,13.9115133285522,265,0
"6343200",-77.2339653,39.9812621,"training",11.7168960571289,32.5659294128418,29.494499206543,15.5793752670288,-0.348791688680649,106,11.4688339233398,281,0
"6343201",-77.4911579,39.7442404,"evaluation_excluded",11.0184164047241,31.7286739349365,28.5117492675781,15.2441663742065,-0.310041666030884,106,11.6233577728271,285,0
"6343202",-76.4670089,39.7690727,"evaluation_excluded",10.5450000762939,30.4625720977783,28.9937496185303,20.0965843200684,1.10662496089935,108,12.6923952102661,303,0
"6343203",-76.8883173,39.9214279,"evaluation_excluded",11.7723541259766,32.5738563537598,29.8687496185303,20.2735824584961,-0.169583365321159,108,11.7480993270874,285,0
"6343204",-75.8170428,39.7863078,"evaluation_excluded",10.7785835266113,31.006799697876,29.6257495880127,20.5159168243408,0.687374889850616,116,12.1682796478271,322,0
"6343205",-76.1717449,40.2005127,"training",10.96875,30.9895458221436,28.8792495727539,19.6496257781982,0.309708327054977,112,14.6542072296143,314,0
"6343215",-79.6942904,33.2862522,"training",12.4473123550415,41.0037803649902,32.4814987182617,25.9356670379639,13.9290838241577,164,28.6223068237305,454,0
"6343216",-81.0334581,32.2511024,"training",11.7356462478638,40.1187782287598,32.7727508544922,26.5150833129883,15.0666666030884,181,34.036506652832,468,0
"6343217",-79.4348459,33.6458617,"training",12.6780624389648,40.943531036377,32.6087493896484,25.9468326568604,13.6214580535889,162,26.6886367797852,444,0
"6343218",-79.7849141,34.0240154,"training",13.2345418930054,40.8927879333496,32.992000579834,25.9990825653076,12.8471660614014,146,24.6505317687988,395,0
"6343219",-81.4906299,33.6937497,"training",13.7830619812012,41.6620712280273,33.2962493896484,25.9079990386963,12.4575834274292,125,19.4246234893799,367,0
"6360355",-79.4239119,34.5006527,"training",13.2443332672119,40.3105506896973,32.763500213623,25.7299156188965,12.2379169464111,141,22.39870262146,388,0
"6343220",-80.2141711,34.1944419,"training",13.1778125762939,40.2637214660645,32.8507499694824,25.8304996490479,12.3715000152588,129,19.7400245666504,369,0
"6360354",-81.2818969,34.4494097,"training",13.4192495346069,40.1734848022461,32.7807502746582,8.1609582901001,11.5482912063599,122,15.6978750228882,329,0
"6343221",-83.2805093,34.6616003,"training",12.9133539199829,39.6568298339844,31.7290000915527,7.67445850372314,16.0736656188965,154,12.0350208282471,354,0
"6343222",-82.2729506,33.8064239,"training",13.974437713623,41.9344253540039,33.5202484130859,8.87366676330566,17.5993328094482,124,15.8194446563721,317,0
"6343223",-82.15584,35.055104,"training",13.2336874008179,39.3549385070801,31.8924999237061,6.9988751411438,15.6305418014526,137,10.0215301513672,342,0
"6360353",-80.9424,34.319833,"training",12.9043960571289,39.535831451416,32.6457481384277,25.5582504272461,12.0485420227051,122,17.5729846954346,351,0
"6343224",-83.014022,34.926442,"training",13.1432085037231,40.9455299377441,29.9314994812012,6.19033336639404,14.6097087860107,173,9.07864093780518,415,0
"6343225",-81.5465039,35.0799639,"training",13.5355415344238,39.862003326416,32.2014999389648,7.14195823669434,15.8004159927368,128,10.9769744873047,336,0
"6343226",-82.0911916,34.0395565,"training",13.9015417098999,41.3008079528809,33.0317497253418,8.23629188537598,16.6919994354248,125,14.2961101531982,307,0
"6360352",-80.4444509,34.5830237,"training",12.938437461853,39.379524230957,32.4002494812012,25.4290409088135,11.6565418243408,127,16.5465679168701,354,0
"6360350",-79.8130029,34.7417067,"training",13.2918539047241,39.9076881408691,32.7765007019043,25.605167388916,11.8062915802002,139,20.277099609375,375,0
"6343227",-81.0479519,33.1451427,"training",13.3020629882812,42.2240753173828,33.3930015563965,26.3092498779297,13.7597503662109,145,26.4490451812744,420,0
"6343228",-79.327825,33.6193783,"training",12.2826042175293,40.2411460876465,32.3785018920898,25.5614585876465,13.6948747634888,170,28.1607074737549,456,0
"6360349",-81.0471784,32.7502126,"training",13.1870412826538,42.4402732849121,33.4099998474121,26.427417755127,14.233416557312,159,29.3922233581543,446,0
"6343229",-80.6830998,32.5362314,"training",12.2743215560913,40.9147644042969,33.0162734985352,26.483377456665,14.7657041549683,174,31.4104537963867,465,0
"6343230",-80.2609479,32.9525947,"training",12.2739582061768,40.7738876342773,32.5934982299805,26.1604995727539,14.2342081069946,171,31.2765121459961,465,0
"6343232",-81.4778659,34.0867789,"training",13.2814788818359,40.5269088745117,33.2312507629395,25.8234577178955,12.5599174499512,121,17.5136318206787,346,0
"6343233",-82.6539427,34.6896995,"training",12.8706045150757,39.0098114013672,31.8619995117188,7.45479154586792,19.4759998321533,146,10.6452589035034,340,0
"6343234",-82.1092506,34.7522612,"training",13.1069993972778,39.3267021179199,32.1772499084473,7.47783327102661,19.5602073669434,133,10.952223777771,309,0
"6343235",-81.9817129,35.0971457,"training",13.493166923523,39.6781959533691,32.140251159668,7.01783323287964,15.7057085037231,135,9.9570722579956,341,0
"6343238",-96.8856776,43.3306215,"evaluation_excluded",12.9711456298828,28.7763290405273,29.8104991912842,19.8212070465088,-7.27633333206177,97,55.9441871643066,248,0
"6343239",-97.8751124,43.284162,"evaluation_excluded",12.9241876602173,29.0645084381104,30.8225002288818,20.2980842590332,-5.94145822525024,92,55.8798904418945,234,0
"6343240",-97.4702229,43.9499467,"evaluation_excluded",12.454291343689,27.4371948242188,29.4484996795654,19.2173748016357,-8.22133350372314,95,53.3421974182129,245,0
"6343241",-98.6458819,43.8312097,"evaluation_excluded",13.2986459732056,29.4703559875488,30.8752498626709,19.7102909088135,-6.46745824813843,89,59.5694198608398,215,0
"6343242",-99.3437499,43.9043437,"training",14.1949167251587,30.6814289093018,31.1752490997314,19.3472499847412,-6.43508338928223,79,61.7474098205566,202,0
"6343243",-99.8703379,43.3137817,"training",13.9747915267944,31.7513275146484,31.1935005187988,19.4400825500488,-4.84525012969971,85,60.4782333374023,212,0
"6343244",-100.8980976,43.2008645,"training",14.4359579086304,33.7627944946289,30.7770004272461,18.9209156036377,-3.91641640663147,83,68.0571594238281,204,0
"6343245",-96.9486732,44.2320836,"evaluation_excluded",12.4129581451416,27.4477233886719,28.3017501831055,18.4510841369629,-9.04333305358887,103,60.9109001159668,256,0
"6343246",-97.9423379,44.9067977,"evaluation_excluded",12.8673963546753,27.5726470947266,29.4230003356934,18.7767925262451,-9.21975040435791,89,59.1648216247559,225,0
"6343247",-97.6708995,44.0157709,"evaluation_excluded",12.8705835342407,27.9456596374512,30.1820011138916,19.488374710083,-7.96820831298828,91,55.5348472595215,230,0
"6343248",-99.2503172,44.121783,"training",14.2147083282471,30.3429985046387,31.0622501373291,19.19091796875,-7.25095844268799,79,62.1271133422852,202,0
"6343249",-99.5004818,44.1738082,"training",13.992395401001,30.0604667663574,30.8592491149902,18.9136238098145,-7.23962497711182,76,61.5487861633301,198,0
"6343250",-96.7190699,45.4278547,"testing",12.40793800354,26.8260879516602,29.0267505645752,18.7962913513184,-9.42216682434082,86,56.0610542297363,232,0
"6343251",-97.3322679,45.8489747,"evaluation_excluded",12.4477291107178,26.726634979248,29.0492496490479,18.8360824584961,-9.65170860290527,86,60.678840637207,225,0
"6343252",-97.7103493,45.7331549,"evaluation_excluded",12.8405418395996,27.132251739502,29.3920001983643,18.8008327484131,-9.88187503814697,89,63.7088508605957,218,0
"6343253",-98.8284656,45.9390434,"evaluation_excluded",13.2274379730225,28.0426502227783,29.2452507019043,18.1279163360596,-9.90262508392334,84,59.1145629882812,202,0
"6343256",-99.2629045,45.8541675,"training",13.0621461868286,27.7863311767578,28.7712497711182,17.6052093505859,-10.4030418395996,86,64.9087219238281,202,0
"6343257",-100.5576004,45.1286458,"training",13.2321672439575,29.0783309936523,30.5757503509521,18.9710426330566,-7.4182915687561,76,62.5896072387695,181,0
"6343258",-100.6150464,45.3558482,"training",13.217625617981,28.6199550628662,30.388500213623,18.9968757629395,-7.98433303833008,78,63.0875930786133,179,0
"6343259",-102.5874329,44.0210147,"evaluation_excluded",15.1625623703003,34.4611511230469,31.1952495574951,18.6365833282471,-4.36579179763794,73,63.8262825012207,166,0
"6343260",-103.1333309,44.5118757,"evaluation_excluded",14.8317499160767,33.303955078125,30.9757499694824,18.4613342285156,-5.12445831298828,85,45.3093605041504,200,0
"6343261",-103.640174,43.8204584,"evaluation_excluded",13.326229095459,35.6104431152344,26.1102504730225,14.5716247558594,-3.02187514305115,86,66.1300048828125,209,0
"6343262",-101.3067249,44.2125557,"training",14.7358751296997,32.4870338439941,31.3577499389648,19.1491241455078,-5.78250026702881,74,63.8586769104004,176,0
"6343263",-103.7823662,45.2341239,"evaluation_excluded",14.7049169540405,33.5487403869629,30.4427509307861,17.8915424346924,-5.51916646957397,77,59.8879852294922,168,0
"6343264",-101.9591186,43.7410071,"training",15.1656255722046,34.1587371826172,32.091251373291,19.5474166870117,-4.01166677474976,77,65.7606201171875,179,0
"6343265",-100.4910279,44.3862037,"training",13.2146663665771,29.3804531097412,31.7497501373291,19.7526245117188,-5.69637489318848,73,66.0467987060547,173,0
"6343266",-102.5581808,45.1458023,"evaluation_excluded",14.2034587860107,31.5802574157715,30.2900009155273,17.8712501525879,-6.56904172897339,78,71.459587097168,164,0
"6343267",-103.0327882,45.545678,"evaluation_excluded",14.4889793395996,33.1174774169922,29.492000579834,17.2029991149902,-6.43845844268799,80,72.3922729492188,166,0
"6343268",-102.9426799,45.8344327,"evaluation_excluded",14.6295413970947,32.507022857666,29.6714992523193,17.3482093811035,-7.38954162597656,81,72.4953231811523,169,0
"6343269",-101.0672759,45.1866557,"training",13.3247289657593,29.4904174804688,30.2552509307861,18.808708190918,-7.25145816802979,80,64.8669509887695,183,0
"6343270",-101.4293209,45.4728047,"training",13.4248542785645,29.3200721740723,30.0837497711182,18.318208694458,-6.01279163360596,82,66.7435531616211,184,0
"6343271",-101.1351779,44.3721307,"training",14.2446041107178,31.40846824646,31.2290000915527,19.1994171142578,-6.17333316802979,73,62.5576362609863,174,0
"6343272",-103.6802059,43.1154997,"evaluation_excluded",17.0001049041748,37.798168182373,31.92799949646,18.2917499542236,-4.12879180908203,68,63.1061363220215,159,0
"6343275",-103.5145345,43.9250683,"evaluation_excluded",12.8503122329712,35.1844062805176,25.6337509155273,14.2761249542236,-2.89916658401489,91,63.4295845031738,213,0
"6343276",-103.8404699,44.2591557,"evaluation_excluded",11.9421672821045,33.0046844482422,24.1774997711182,7.96162509918213,-4.34983348846436,93,55.8084869384766,201,0
"6343277",-103.8948268,44.1823942,"evaluation_excluded",11.9421672821045,33.0046844482422,24.1774997711182,7.96162509918213,-4.34983348846436,93,55.8084869384766,201,0
